year_month,location,date,irradiance,temp_c
2020-07,Miaoli,2020-07-16 00:00:00,6.185706451612903,28.011290322580646
2020-07,Pingtung,2020-07-16 00:00:00,6.094264516129033,28.72774193548387
2020-07,Taichung,2020-07-16 00:00:00,6.185706451612903,27.921612903225807
2020-07,Tainan,2020-07-16 00:00:00,5.90413870967742,30.119032258064518
2020-07,Taipei,2020-07-16 00:00:00,6.217354838709677,28.36225806451613
2020-07,Taitung,2020-07-16 00:00:00,6.668529032258065,26.720967741935485
2020-07,Taoyuan,2020-07-16 00:00:00,5.761335483870968,28.36225806451613
2020-07,Yunlin,2020-07-16 00:00:00,5.90413870967742,25.343548387096774
2020-08,Changhua,2020-08-16 00:00:00,5.689487096774194,27.291935483870965
2020-08,Chiayi,2020-08-16 00:00:00,5.088787096774193,24.781612903225806
2020-08,Hsinchu,2020-08-16 00:00:00,5.689487096774194,27.595483870967744
2020-08,Hualien,2020-08-16 00:00:00,5.486093548387097,29.214193548387097
2020-08,Kaohsiung,2020-08-16 00:00:00,4.882287096774194,29.585483870967742
2020-08,Miaoli,2020-08-16 00:00:00,5.689487096774194,27.708064516129035
2020-08,Pingtung,2020-08-16 00:00:00,4.882287096774194,27.81709677419355
2020-08,Taichung,2020-08-16 00:00:00,5.689487096774194,27.291935483870965
2020-08,Tainan,2020-08-16 00:00:00,5.088787096774193,29.174193548387095
2020-08,Taipei,2020-08-16 00:00:00,5.692780645161291,27.595483870967744
2020-08,Taitung,2020-08-16 00:00:00,5.424396774193548,25.65806451612903
2020-08,Taoyuan,2020-08-16 00:00:00,5.279251612903226,27.595483870967744
2020-08,Yunlin,2020-08-16 00:00:00,5.088787096774193,24.781612903225806
2020-09,Changhua,2020-09-15 12:00:00,4.8427333333333324,26.379666666666665
2020-09,Chiayi,2020-09-15 12:00:00,5.2710333333333335,23.830333333333332
2020-09,Hsinchu,2020-09-15 12:00:00,4.8427333333333324,25.529333333333334
2020-09,Hualien,2020-09-15 12:00:00,4.63636,28.26966666666667
2020-09,Kaohsiung,2020-09-15 12:00:00,5.63112,29.099666666666668
